Weather_id,date,city,state,temperature_c
,2019-09-20,Houston,Texas,12.10
,2019-09-20,Phoenix,Arizona,14.40
,2019-09-20,Philadelphia,Pennsylvania,29.50
,2019-09-20,San Antonio,Texas,13.50
,2019-09-20,San Diego,California,10.30
,2019-09-20,Dallas,Texas,24.40
,2019-09-20,San Jose,California,21.30
,2019-09-21,New York,New York,24.10
,2019-09-21,Los Angeles,California,11.10
,2019-09-21,Chicago,Illinois,22.30
,2019-09-21,Houston,Texas,24.90
,2019-09-21,Phoenix,Arizona,26.90
,2019-09-21,Philadelphia,Pennsylvania,21.20
,2019-09-21,San Antonio,Texas,23.50
,2019-09-21,San Diego,California,12.40
,2019-09-21,Dallas,Texas,28.30
,2019-09-21,San Jose,California,18.20
,2019-09-22,New York,New York,28.10
,2019-09-22,Los Angeles,California,12.70
,2019-09-22,Chicago,Illinois,17.30
,2019-09-22,Houston,Texas,25.60
,2019-09-22,Phoenix,Arizona,13.40
,2019-09-22,Philadelphia,Pennsylvania,23.50
,2019-09-22,San Antonio,Texas,28.60
,2019-09-22,San Diego,California,23.00
,2019-09-22,Dallas,Texas,14.00
,2019-09-22,San Jose,California,11.60
,2019-09-23,New York,New York,16.80
,2019-09-23,Los Angeles,California,27.30
,2019-09-23,Chicago,Illinois,23.00
,2019-09-23,Houston,Texas,23.70
,2019-09-23,Phoenix,Arizona,19.30
,2019-09-23,Philadelphia,Pennsylvania,13.20
,2019-09-23,San Antonio,Texas,13.00
,2019-09-23,San Diego,California,25.50
,2019-09-23,Dallas,Texas,20.10
,2019-09-23,San Jose,California,12.20
,2019-09-24,New York,New York,21.40
,2019-09-24,Los Angeles,California,17.50
,2019-09-24,Chicago,Illinois,22.70
,2019-09-24,Houston,Texas,14.30
,2019-09-24,Phoenix,Arizona,27.90
,2019-09-24,Philadelphia,Pennsylvania,21.10
,2019-09-24,San Antonio,Texas,18.50
,2019-09-24,San Diego,California,29.50
,2019-09-24,Dallas,Texas,20.90
,2019-09-24,San Jose,California,20.40
,2019-09-25,New York,New York,16.20
,2019-09-25,Los Angeles,California,11.00
,2019-09-25,Chicago,Illinois,21.80
,2019-09-25,Houston,Texas,22.20
,2019-09-25,Phoenix,Arizona,16.50
,2019-09-25,Philadelphia,Pennsylvania,25.70
,2019-09-25,San Antonio,Texas,12.90
,2019-09-25,San Diego,California,23.50
,2019-09-25,Dallas,Texas,25.70
,2019-09-25,San Jose,California,21.40
,2019-09-26,New York,New York,13.60
,2019-09-26,Los Angeles,California,22.40
,2019-09-26,Chicago,Illinois,23.60
,2019-09-26,Houston,Texas,10.20
,2019-09-26,Phoenix,Arizona,10.50
,2019-09-26,Philadelphia,Pennsylvania,28.60
,2019-09-26,San Antonio,Texas,22.80
,2019-09-26,San Diego,California,26.50
,2019-09-26,Dallas,Texas,15.90
,2019-09-26,San Jose,California,19.00
,2019-09-27,New York,New York,17.40
,2019-09-27,Los Angeles,California,15.60
,2019-09-27,Chicago,Illinois,26.40
,2019-09-27,Houston,Texas,17.80
,2019-09-27,Phoenix,Arizona,28.60
,2019-09-27,Philadelphia,Pennsylvania,20.90
,2019-09-27,San Antonio,Texas,12.30
,2019-09-27,San Diego,California,18.90
,2019-09-27,Dallas,Texas,21.90
,2019-09-27,San Jose,California,23.70
,2019-09-28,New York,New York,15.00
,2019-09-28,Los Angeles,California,17.90
,2019-09-28,Chicago,Illinois,27.50
,2019-09-28,Houston,Texas,18.80
,2019-09-28,Phoenix,Arizona,10.10
,2019-09-28,Philadelphia,Pennsylvania,13.30
,2019-09-28,San Antonio,Texas,19.80
,2019-09-28,San Diego,California,23.30
,2019-09-28,Dallas,Texas,10.40
,2019-09-28,San Jose,California,17.30
,2019-09-29,New York,New York,23.10
,2019-09-29,Los Angeles,California,12.40
,2019-09-29,Chicago,Illinois,11.60
,2019-09-29,Houston,Texas,25.90
,2019-09-29,Phoenix,Arizona,10.80
,2019-09-29,Philadelphia,Pennsylvania,27.90
,2019-09-29,San Antonio,Texas,26.70
,2019-09-29,San Diego,California,12.20
,2019-09-29,Dallas,Texas,13.00
,2019-09-29,San Jose,California,17.20
,2019-09-30,New York,New York,23.00
,2019-09-30,Los Angeles,California,15.10
,2019-09-30,Chicago,Illinois,17.50
,2019-09-30,Houston,Texas,21.00
,2019-09-30,Phoenix,Arizona,11.60
,2019-09-30,Philadelphia,Pennsylvania,27.30
,2019-09-30,San Antonio,Texas,14.10
,2019-09-30,San Diego,California,20.30
,2019-09-30,Dallas,Texas,18.60
,2019-09-30,San Jose,California,10.40
,2019-10-01,New York,New York,24.10
,2019-10-01,Los Angeles,California,17.00
,2019-10-01,Chicago,Illinois,12.90
,2019-10-01,Houston,Texas,28.60
,2019-10-01,Phoenix,Arizona,13.60
,2019-10-01,Philadelphia,Pennsylvania,11.40
,2019-10-01,San Antonio,Texas,11.50
,2019-10-01,San Diego,California,18.20
,2019-10-01,Dallas,Texas,13.40
,2019-10-01,San Jose,California,16.90
,2019-10-02,New York,New York,13.30
,2019-10-02,Los Angeles,California,27.20
,2019-10-02,Chicago,Illinois,17.60
,2019-10-02,Houston,Texas,22.80
,2019-10-02,Phoenix,Arizona,18.30
,2019-10-02,Philadelphia,Pennsylvania,21.20
,2019-10-02,San Antonio,Texas,19.50
,2019-10-02,San Diego,California,20.20
,2019-10-02,Dallas,Texas,23.50
,2019-10-02,San Jose,California,23.80
,2019-10-03,New York,New York,18.60
,2019-10-03,Los Angeles,California,16.90
,2019-10-03,Chicago,Illinois,20.00
,2019-10-03,Houston,Texas,10.10
,2019-10-03,Phoenix,Arizona,26.70
,2019-10-03,Philadelphia,Pennsylvania,16.20
,2019-10-03,San Antonio,Texas,15.80
,2019-10-03,San Diego,California,21.40
,2019-10-03,Dallas,Texas,12.30
,2019-10-03,San Jose,California,16.90
,2019-10-04,New York,New York,13.60
,2019-10-04,Los Angeles,California,16.30
,2019-10-04,Chicago,Illinois,29.00
,2019-10-04,Houston,Texas,25.40
,2019-10-04,Phoenix,Arizona,25.00
,2019-10-04,Philadelphia,Pennsylvania,16.00
,2019-10-04,San Antonio,Texas,23.40
,2019-10-04,San Diego,California,22.70
,2019-10-04,Dallas,Texas,18.30
,2019-10-04,San Jose,California,15.70
,2019-10-05,New York,New York,16.40
,2019-10-05,Los Angeles,California,21.60
,2019-10-05,Chicago,Illinois,12.30
,2019-10-05,Houston,Texas,21.40
,2019-10-05,Phoenix,Arizona,11.20
,2019-10-05,Philadelphia,Pennsylvania,17.00
,2019-10-05,San Antonio,Texas,15.10
,2019-10-05,San Diego,California,11.30
,2019-10-05,Dallas,Texas,18.00
,2019-10-05,San Jose,California,15.20
,2019-10-06,New York,New York,28.00
,2019-10-06,Los Angeles,California,10.30
,2019-10-06,Chicago,Illinois,13.60
,2019-10-06,Houston,Texas,21.00
,2019-10-06,Phoenix,Arizona,14.20
,2019-10-06,Philadelphia,Pennsylvania,16.60
,2019-10-06,San Antonio,Texas,11.90
,2019-10-06,San Diego,California,19.30
,2019-10-06,Dallas,Texas,18.50
,2019-10-06,San Jose,California,17.30
,2019-10-07,New York,New York,11.40
,2019-10-07,Los Angeles,California,22.30
,2019-10-07,Chicago,Illinois,17.50
,2019-10-07,Houston,Texas,25.90
,2019-10-07,Phoenix,Arizona,23.30
,2019-10-07,Philadelphia,Pennsylvania,19.60
,2019-10-07,San Antonio,Texas,11.00
,2019-10-07,San Diego,California,15.30
,2019-10-07,Dallas,Texas,15.60
,2019-10-07,San Jose,California,29.20
,2019-10-08,New York,New York,13.70
,2019-10-08,Los Angeles,California,18.50
,2019-10-08,Chicago,Illinois,20.30
,2019-10-08,Houston,Texas,17.60
,2019-10-08,Phoenix,Arizona,21.20
,2019-10-08,Philadelphia,Pennsylvania,13.20
,2019-10-08,San Antonio,Texas,25.00
,2019-10-08,San Diego,California,21.40
,2019-10-08,Dallas,Texas,16.90
,2019-10-08,San Jose,California,28.80
,2019-10-09,New York,New York,11.20
,2019-10-09,Los Angeles,California,20.00
,2019-10-09,Chicago,Illinois,28.90
,2019-10-09,Houston,Texas,11.80
,2019-10-09,Phoenix,Arizona,15.60
,2019-10-09,Philadelphia,Pennsylvania,14.50
,2019-10-09,San Antonio,Texas,25.20
,2019-10-09,San Diego,California,10.10
,2019-10-09,Dallas,Texas,24.50
,2019-10-09,San Jose,California,25.00
,2019-10-10,New York,New York,22.90
,2019-10-10,Los Angeles,California,29.30
,2019-10-10,Chicago,Illinois,19.30
,2019-10-10,Houston,Texas,16.40
,2019-10-10,Phoenix,Arizona,26.60
,2019-10-10,Philadelphia,Pennsylvania,27.90
,2019-10-10,San Antonio,Texas,27.00
,2019-10-10,San Diego,California,16.50
,2019-10-10,Dallas,Texas,21.20
,2019-10-10,San Jose,California,29.00
,2019-10-11,New York,New York,18.50
,2019-10-11,Los Angeles,California,20.90
,2019-10-11,Chicago,Illinois,28.50
,2019-10-11,Houston,Texas,25.30
,2019-10-11,Phoenix,Arizona,19.70
,2019-10-11,Philadelphia,Pennsylvania,28.20
,2019-10-11,San Antonio,Texas,16.00
,2019-10-11,San Diego,California,22.60
,2019-10-11,Dallas,Texas,29.60
,2019-10-11,San Jose,California,19.40
,2019-10-12,New York,New York,15.60
,2019-10-12,Los Angeles,California,11.30
,2019-10-12,Chicago,Illinois,14.70
,2019-10-12,Houston,Texas,16.40
,2019-10-12,Phoenix,Arizona,26.60
,2019-10-12,Philadelphia,Pennsylvania,23.30
,2019-10-12,San Antonio,Texas,10.40
,2019-10-12,San Diego,California,22.70
,2019-10-12,Dallas,Texas,14.00
,2019-10-12,San Jose,California,28.70
,2019-10-13,New York,New York,25.50
,2019-10-13,Los Angeles,California,13.30
,2019-10-13,Chicago,Illinois,12.30
,2019-10-13,Houston,Texas,21.90
,2019-10-13,Phoenix,Arizona,29.00
,2019-10-13,Philadelphia,Pennsylvania,11.80
,2019-10-13,San Antonio,Texas,26.40
,2019-10-13,San Diego,California,13.70
,2019-10-13,Dallas,Texas,28.70
,2019-10-13,San Jose,California,16.90
,2019-10-14,New York,New York,18.20
,2019-10-14,Los Angeles,California,16.10
,2019-10-14,Chicago,Illinois,26.10
,2019-10-14,Houston,Texas,25.00
,2019-10-14,Phoenix,Arizona,25.60
,2019-10-14,Philadelphia,Pennsylvania,22.80
,2019-10-14,San Antonio,Texas,11.60
,2019-10-14,San Diego,California,12.70
,2019-10-14,Dallas,Texas,12.40
,2019-10-14,San Jose,California,26.90
,2019-10-15,New York,New York,14.80
,2019-10-15,Los Angeles,California,20.30
,2019-10-15,Chicago,Illinois,22.00
,2019-10-15,Houston,Texas,22.00
,2019-10-15,Phoenix,Arizona,20.30
,2019-10-15,Philadelphia,Pennsylvania,19.80
,2019-10-15,San Antonio,Texas,27.40
,2019-10-15,San Diego,California,24.30
,2019-10-15,Dallas,Texas,29.20
,2019-10-15,San Jose,California,13.90
,2019-10-16,New York,New York,11.70
,2019-10-16,Los Angeles,California,15.40
,2019-10-16,Chicago,Illinois,13.40
,2019-10-16,Houston,Texas,11.80
,2019-10-16,Phoenix,Arizona,29.30
,2019-10-16,Philadelphia,Pennsylvania,29.80
,2019-10-16,San Antonio,Texas,20.00
,2019-10-16,San Diego,California,14.50
,2019-10-16,Dallas,Texas,18.80
,2019-10-16,San Jose,California,27.60
,2019-10-17,New York,New York,17.90
,2019-10-17,Los Angeles,California,24.50
,2019-10-17,Chicago,Illinois,20.40
,2019-10-17,Houston,Texas,20.20
,2019-10-17,Phoenix,Arizona,10.30
,2019-10-17,Philadelphia,Pennsylvania,29.20
,2019-10-17,San Antonio,Texas,22.40
,2019-10-17,San Diego,California,25.00
,2019-10-17,Dallas,Texas,20.30
,2019-10-17,San Jose,California,29.70
,2019-10-18,New York,New York,26.50
,2019-10-18,Los Angeles,California,21.50
,2019-10-18,Chicago,Illinois,26.40
,2019-10-18,Houston,Texas,25.00
,2019-10-18,Phoenix,Arizona,11.80
,2019-10-18,Philadelphia,Pennsylvania,26.70
,2019-10-18,San Antonio,Texas,23.30
,2019-10-18,San Diego,California,12.50
,2019-10-18,Dallas,Texas,17.20
,2019-10-18,San Jose,California,29.30
,2019-10-19,New York,New York,28.50
,2019-10-19,Los Angeles,California,26.20
,2019-10-19,Chicago,Illinois,15.80
,2019-10-19,Houston,Texas,22.90
,2019-10-19,Phoenix,Arizona,16.20
,2019-10-19,Philadelphia,Pennsylvania,21.10
,2019-10-19,San Antonio,Texas,12.20
,2019-10-19,San Diego,California,13.40
,2019-10-19,Dallas,Texas,18.00
,2019-10-19,San Jose,California,17.00
,2019-10-20,New York,New York,20.60
,2019-10-20,Los Angeles,California,15.60
,2019-10-20,Chicago,Illinois,21.30
,2019-10-20,Houston,Texas,10.90
,2019-10-20,Phoenix,Arizona,24.40
,2019-10-20,Philadelphia,Pennsylvania,15.80
,2019-10-20,San Antonio,Texas,18.10
,2019-10-20,San Diego,California,25.80
,2019-10-20,Dallas,Texas,26.50
,2019-10-20,San Jose,California,16.70
,2019-10-21,New York,New York,22.60
,2019-10-21,Los Angeles,California,26.70
,2019-10-21,Chicago,Illinois,15.90
,2019-10-21,Houston,Texas,21.40
,2019-10-21,Phoenix,Arizona,11.00
,2019-10-21,Philadelphia,Pennsylvania,12.80
,2019-10-21,San Antonio,Texas,24.40
,2019-10-21,San Diego,California,16.30
,2019-10-21,Dallas,Texas,18.00
,2019-10-21,San Jose,California,20.30
,2019-10-22,New York,New York,23.40
,2019-10-22,Los Angeles,California,16.50
,2019-10-22,Chicago,Illinois,11.90
,2019-10-22,Houston,Texas,30.00
,2019-10-22,Phoenix,Arizona,18.70
,2019-10-22,Philadelphia,Pennsylvania,23.90
,2019-10-22,San Antonio,Texas,17.30
,2019-10-22,San Diego,California,20.60
,2019-10-22,Dallas,Texas,27.80
,2019-10-22,San Jose,California,26.70
,2019-10-23,New York,New York,10.10
,2019-10-23,Los Angeles,California,23.80
,2019-10-23,Chicago,Illinois,18.90
,2019-10-23,Houston,Texas,19.50
,2019-10-23,Phoenix,Arizona,27.70
,2019-10-23,Philadelphia,Pennsylvania,20.80
,2019-10-23,San Antonio,Texas,16.40
,2019-10-23,San Diego,California,23.20
,2019-10-23,Dallas,Texas,17.80
,2019-10-23,San Jose,California,25.30
,2019-10-24,New York,New York,22.90
,2019-10-24,Los Angeles,California,28.00
,2019-10-24,Chicago,Illinois,29.20
,2019-10-24,Houston,Texas,28.20
,2019-10-24,Phoenix,Arizona,25.50
,2019-10-24,Philadelphia,Pennsylvania,15.70
,2019-10-24,San Antonio,Texas,21.70
,2019-10-24,San Diego,California,27.10
,2019-10-24,Dallas,Texas,25.20
,2019-10-24,San Jose,California,15.70
,2019-10-25,New York,New York,12.00
,2019-10-25,Los Angeles,California,19.90
,2019-10-25,Chicago,Illinois,24.60
,2019-10-25,Houston,Texas,16.60
,2019-10-25,Phoenix,Arizona,17.50
,2019-10-25,Philadelphia,Pennsylvania,25.50
,2019-10-25,San Antonio,Texas,26.70
,2019-10-25,San Diego,California,10.40
,2019-10-25,Dallas,Texas,28.30
,2019-10-25,San Jose,California,20.60
,2019-10-26,New York,New York,13.80
,2019-10-26,Los Angeles,California,22.00
,2019-10-26,Chicago,Illinois,25.00
,2019-10-26,Houston,Texas,14.60
,2019-10-26,Phoenix,Arizona,22.80
,2019-10-26,Philadelphia,Pennsylvania,28.80
,2019-10-26,San Antonio,Texas,13.30
,2019-10-26,San Diego,California,24.20
,2019-10-26,Dallas,Texas,12.90
,2019-10-26,San Jose,California,24.40
,2019-10-27,New York,New York,15.20
,2019-10-27,Los Angeles,California,18.70
,2019-10-27,Chicago,Illinois,20.60
,2019-10-27,Houston,Texas,21.00
,2019-10-27,Phoenix,Arizona,29.40
,2019-10-27,Philadelphia,Pennsylvania,17.90
,2019-10-27,San Antonio,Texas,10.60
,2019-10-27,San Diego,California,28.80
,2019-10-27,Dallas,Texas,19.30
,2019-10-27,San Jose,California,22.80
,2019-10-28,New York,New York,25.20
,2019-10-28,Los Angeles,California,14.10
,2019-10-28,Chicago,Illinois,13.80
,2019-10-28,Houston,Texas,24.90
,2019-10-28,Phoenix,Arizona,27.00
,2019-10-28,Philadelphia,Pennsylvania,19.90
,2019-10-28,San Antonio,Texas,29.30
,2019-10-28,San Diego,California,19.10
,2019-10-28,Dallas,Texas,18.20
,2019-10-28,San Jose,California,21.60
,2019-10-29,New York,New York,19.60
,2019-10-29,Los Angeles,California,29.00
,2019-10-29,Chicago,Illinois,19.30
,2019-10-29,Houston,Texas,22.30
,2019-10-29,Phoenix,Arizona,27.60
,2019-10-29,Philadelphia,Pennsylvania,27.40
,2019-10-29,San Antonio,Texas,16.60
,2019-10-29,San Diego,California,21.10
,2019-10-29,Dallas,Texas,16.30
,2019-10-29,San Jose,California,21.50
,2019-10-30,New York,New York,24.60
,2019-10-30,Los Angeles,California,20.90
,2019-10-30,Chicago,Illinois,17.30
,2019-10-30,Houston,Texas,10.30
,2019-10-30,Phoenix,Arizona,23.10
,2019-10-30,Philadelphia,Pennsylvania,15.10
,2019-10-30,San Antonio,Texas,25.80
,2019-10-30,San Diego,California,12.40
,2019-10-30,Dallas,Texas,23.00
,2019-10-30,San Jose,California,18.00
,2019-10-31,New York,New York,23.30
,2019-10-31,Los Angeles,California,21.50
,2019-10-31,Chicago,Illinois,26.50
,2019-10-31,Houston,Texas,28.60
,2019-10-31,Phoenix,Arizona,15.10
,2019-10-31,Philadelphia,Pennsylvania,20.60
,2019-10-31,San Antonio,Texas,19.50
,2019-10-31,San Diego,California,12.00
,2019-10-31,Dallas,Texas,23.10
,2019-10-31,San Jose,California,25.70
,2019-11-01,New York,New York,13.60
,2019-11-01,Los Angeles,California,29.10
,2019-11-01,Chicago,Illinois,21.70
,2019-11-01,Houston,Texas,13.80
,2019-11-01,Phoenix,Arizona,28.80
,2019-11-01,Philadelphia,Pennsylvania,22.90
,2019-11-01,San Antonio,Texas,18.40
,2019-11-01,San Diego,California,29.50
,2019-11-01,Dallas,Texas,22.00
,2019-11-01,San Jose,California,19.30
,2019-11-02,New York,New York,22.60
,2019-11-02,Los Angeles,California,24.90
,2019-11-02,Chicago,Illinois,16.00
,2019-11-02,Houston,Texas,10.40
,2019-11-02,Phoenix,Arizona,20.90
,2019-11-02,Philadelphia,Pennsylvania,20.20
,2019-11-02,San Antonio,Texas,12.40
,2019-11-02,San Diego,California,19.00
,2019-11-02,Dallas,Texas,19.80
,2019-11-02,San Jose,California,19.00
,2019-11-03,New York,New York,29.60
,2019-11-03,Los Angeles,California,10.50
,2019-11-03,Chicago,Illinois,20.30
,2019-11-03,Houston,Texas,15.10
,2019-11-03,Phoenix,Arizona,28.00
,2019-11-03,Philadelphia,Pennsylvania,14.30
,2019-11-03,San Antonio,Texas,18.20
,2019-11-03,San Diego,California,27.60
,2019-11-03,Dallas,Texas,13.10
,2019-11-03,San Jose,California,17.50
,2019-11-04,New York,New York,24.60
,2019-11-04,Los Angeles,California,15.60
,2019-11-04,Chicago,Illinois,12.60
,2019-11-04,Houston,Texas,15.00
,2019-11-04,Phoenix,Arizona,18.70
,2019-11-04,Philadelphia,Pennsylvania,23.50
,2019-11-04,San Antonio,Texas,23.50
,2019-11-04,San Diego,California,13.20
,2019-11-04,Dallas,Texas,24.80
,2019-11-04,San Jose,California,16.30
,2019-11-05,New York,New York,10.60
,2019-11-05,Los Angeles,California,26.00
,2019-11-05,Chicago,Illinois,28.80
,2019-11-05,Houston,Texas,17.70
,2019-11-05,Phoenix,Arizona,15.60
,2019-11-05,Philadelphia,Pennsylvania,13.10
,2019-11-05,San Antonio,Texas,19.60
,2019-11-05,San Diego,California,21.40
,2019-11-05,Dallas,Texas,17.00
,2019-11-05,San Jose,California,19.60
,2019-11-06,New York,New York,12.50
,2019-11-06,Los Angeles,California,20.40
,2019-11-06,Chicago,Illinois,17.50
,2019-11-06,Houston,Texas,12.50
,2019-11-06,Phoenix,Arizona,25.70
,2019-11-06,Philadelphia,Pennsylvania,28.20
,2019-11-06,San Antonio,Texas,16.50
,2019-11-06,San Diego,California,29.00
,2019-11-06,Dallas,Texas,12.40
,2019-11-06,San Jose,California,28.00
,2019-11-07,New York,New York,11.20
,2019-11-07,Los Angeles,California,16.00
,2019-11-07,Chicago,Illinois,23.50
,2019-11-07,Houston,Texas,21.20
,2019-11-07,Phoenix,Arizona,27.40
,2019-11-07,Philadelphia,Pennsylvania,27.60
,2019-11-07,San Antonio,Texas,25.10
,2019-11-07,San Diego,California,15.40
,2019-11-07,Dallas,Texas,29.50
,2019-11-07,San Jose,California,23.10
,2019-11-08,New York,New York,20.80
,2019-11-08,Los Angeles,California,27.30
,2019-11-08,Chicago,Illinois,21.90
,2019-11-08,Houston,Texas,20.00
,2019-11-08,Phoenix,Arizona,20.50
,2019-11-08,Philadelphia,Pennsylvania,26.10
,2019-11-08,San Antonio,Texas,29.50
,2019-11-08,San Diego,California,25.00
,2019-11-08,Dallas,Texas,15.90
,2019-11-08,San Jose,California,13.70
,2019-11-09,New York,New York,16.70
,2019-11-09,Los Angeles,California,27.10
,2019-11-09,Chicago,Illinois,19.60
,2019-11-09,Houston,Texas,11.90
,2019-11-09,Phoenix,Arizona,11.50
,2019-11-09,Philadelphia,Pennsylvania,18.40
,2019-11-09,San Antonio,Texas,10.20
,2019-11-09,San Diego,California,24.90
,2019-11-09,Dallas,Texas,14.30
,2019-11-09,San Jose,California,15.70
,2019-11-10,New York,New York,20.50
,2019-11-10,Los Angeles,California,26.20
,2019-11-10,Chicago,Illinois,17.10
,2019-11-10,Houston,Texas,22.70
,2019-11-10,Phoenix,Arizona,18.30
,2019-11-10,Philadelphia,Pennsylvania,11.20
,2019-11-10,San Antonio,Texas,19.70
,2019-11-10,San Diego,California,17.80
,2019-11-10,Dallas,Texas,11.40
,2019-11-10,San Jose,California,19.60
,2019-11-11,New York,New York,24.50
,2019-11-11,Los Angeles,California,12.20
,2019-11-11,Chicago,Illinois,22.50
,2019-11-11,Houston,Texas,22.20
,2019-11-11,Phoenix,Arizona,27.60
,2019-11-11,Philadelphia,Pennsylvania,23.40
,2019-11-11,San Antonio,Texas,17.80
,2019-11-11,San Diego,California,21.50
,2019-11-11,Dallas,Texas,12.60
,2019-11-11,San Jose,California,20.90
,2019-11-12,New York,New York,21.70
,2019-11-12,Los Angeles,California,23.50
,2019-11-12,Chicago,Illinois,19.30
,2019-11-12,Houston,Texas,26.50
,2019-11-12,Phoenix,Arizona,16.10
,2019-11-12,Philadelphia,Pennsylvania,24.80
,2019-11-12,San Antonio,Texas,14.60
,2019-11-12,San Diego,California,28.00
,2019-11-12,Dallas,Texas,22.00
,2019-11-12,San Jose,California,26.00
,2019-11-13,New York,New York,22.20
,2019-11-13,Los Angeles,California,19.40
,2019-11-13,Chicago,Illinois,15.70
,2019-11-13,Houston,Texas,12.00
,2019-11-13,Phoenix,Arizona,23.70
,2019-11-13,Philadelphia,Pennsylvania,17.70
,2019-11-13,San Antonio,Texas,24.20
,2019-11-13,San Diego,California,18.10
,2019-11-13,Dallas,Texas,21.40
,2019-11-13,San Jose,California,18.00
,2019-11-14,New York,New York,23.60
,2019-11-14,Los Angeles,California,26.10
,2019-11-14,Chicago,Illinois,27.10
,2019-11-14,Houston,Texas,22.60
,2019-11-14,Phoenix,Arizona,25.90
,2019-11-14,Philadelphia,Pennsylvania,23.00
,2019-11-14,San Antonio,Texas,26.70
,2019-11-14,San Diego,California,21.80
,2019-11-14,Dallas,Texas,12.20
,2019-11-14,San Jose,California,26.40
,2019-11-15,New York,New York,29.70
,2019-11-15,Los Angeles,California,22.60
,2019-11-15,Chicago,Illinois,14.60
,2019-11-15,Houston,Texas,13.50
,2019-11-15,Phoenix,Arizona,11.50
,2019-11-15,Philadelphia,Pennsylvania,18.70
,2019-11-15,San Antonio,Texas,27.40
,2019-11-15,San Diego,California,26.00
,2019-11-15,Dallas,Texas,12.90
,2019-11-15,San Jose,California,10.30
,2019-11-16,New York,New York,18.80
,2019-11-16,Los Angeles,California,14.50
,2019-11-16,Chicago,Illinois,20.80
,2019-11-16,Houston,Texas,19.20
,2019-11-16,Phoenix,Arizona,21.10
,2019-11-16,Philadelphia,Pennsylvania,25.90
,2019-11-16,San Antonio,Texas,21.60
,2019-11-16,San Diego,California,20.10
,2019-11-16,Dallas,Texas,28.10
,2019-11-16,San Jose,California,24.50
,2019-11-17,New York,New York,13.20
,2019-11-17,Los Angeles,California,24.30
,2019-11-17,Chicago,Illinois,23.70
,2019-11-17,Houston,Texas,13.60
,2019-11-17,Phoenix,Arizona,25.10
,2019-11-17,Philadelphia,Pennsylvania,11.20
,2019-11-17,San Antonio,Texas,27.90
,2019-11-17,San Diego,California,29.10
,2019-11-17,Dallas,Texas,16.00
,2019-11-17,San Jose,California,22.00
,2019-11-18,New York,New York,17.70
,2019-11-18,Los Angeles,California,25.10
,2019-11-18,Chicago,Illinois,14.30
,2019-11-18,Houston,Texas,24.60
,2019-11-18,Phoenix,Arizona,16.40
,2019-11-18,Philadelphia,Pennsylvania,16.90
,2019-11-18,San Antonio,Texas,14.00
,2019-11-18,San Diego,California,24.00
,2019-11-18,Dallas,Texas,22.30
,2019-11-18,San Jose,California,25.50
,2019-11-19,New York,New York,27.00
,2019-11-19,Los Angeles,California,18.20
,2019-11-19,Chicago,Illinois,13.90
,2019-11-19,Houston,Texas,13.30
,2019-11-19,Phoenix,Arizona,24.70
,2019-11-19,Philadelphia,Pennsylvania,28.90
,2019-11-19,San Antonio,Texas,27.00
,2019-11-19,San Diego,California,17.80
,2019-11-19,Dallas,Texas,18.50
,2019-11-19,San Jose,California,21.60
,2019-11-20,New York,New York,13.80
,2019-11-20,Los Angeles,California,11.70
,2019-11-20,Chicago,Illinois,13.10
,2019-11-20,Houston,Texas,29.50
,2019-11-20,Phoenix,Arizona,16.50
,2019-11-20,Philadelphia,Pennsylvania,16.00
,2019-11-20,San Antonio,Texas,20.40
,2019-11-20,San Diego,California,21.10
,2019-11-20,Dallas,Texas,22.00
,2019-11-20,San Jose,California,18.10
,2019-11-21,New York,New York,28.20
,2019-11-21,Los Angeles,California,15.80
,2019-11-21,Chicago,Illinois,23.30
,2019-11-21,Houston,Texas,28.40
,2019-11-21,Phoenix,Arizona,18.30
,2019-11-21,Philadelphia,Pennsylvania,26.10
,2019-11-21,San Antonio,Texas,25.50
,2019-11-21,San Diego,California,17.00
,2019-11-21,Dallas,Texas,25.00
,2019-11-21,San Jose,California,11.80
,2019-11-22,New York,New York,26.90
,2019-11-22,Los Angeles,California,10.60
,2019-11-22,Chicago,Illinois,17.80
,2019-11-22,Houston,Texas,15.10
,2019-11-22,Phoenix,Arizona,10.80
,2019-11-22,Philadelphia,Pennsylvania,15.50
,2019-11-22,San Antonio,Texas,27.70
,2019-11-22,San Diego,California,16.60
,2019-11-22,Dallas,Texas,17.00
,2019-11-22,San Jose,California,27.50
,2019-11-23,New York,New York,18.90
,2019-11-23,Los Angeles,California,13.30
,2019-11-23,Chicago,Illinois,17.40
,2019-11-23,Houston,Texas,28.30
,2019-11-23,Phoenix,Arizona,14.60
,2019-11-23,Philadelphia,Pennsylvania,26.50
,2019-11-23,San Antonio,Texas,18.40
,2019-11-23,San Diego,California,18.60
,2019-11-23,Dallas,Texas,18.00
,2019-11-23,San Jose,California,13.30
,2019-11-24,New York,New York,13.60
,2019-11-24,Los Angeles,California,17.10
,2019-11-24,Chicago,Illinois,28.90
,2019-11-24,Houston,Texas,19.80
,2019-11-24,Phoenix,Arizona,29.90
,2019-11-24,Philadelphia,Pennsylvania,25.20
,2019-11-24,San Antonio,Texas,17.30
,2019-11-24,San Diego,California,28.60
,2019-11-24,Dallas,Texas,26.30
,2019-11-24,San Jose,California,14.50
,2019-11-25,New York,New York,25.00
,2019-11-25,Los Angeles,California,12.30
