Weather_id,date,city,province,temperature_c
,2010-02-28,Winnipeg,Manitoba,-22.6
,2010-02-28,Hamilton,Ontario,-3.9
,2010-02-28,Kitchener,Ontario,-9
,2010-02-28,Waterloo,Ontario,-4.3
,2010-03-01,Toronto,Ontario,4
,2010-03-01,Vancouver,British Columbia,5.4
,2010-03-01,Montreal,Quebec,-1.1
,2010-03-01,Calgary,Alberta,1.3
,2010-03-01,Edmonton,Alberta,9.6
,2010-03-01,Ottawa,Ontario,14.2
,2010-03-01,Winnipeg,Manitoba,-2
,2010-03-01,Hamilton,Ontario,-4
,2010-03-01,Kitchener,Ontario,-3.7
,2010-03-01,Waterloo,Ontario,3.7
,2010-03-02,Toronto,Ontario,10.9
,2010-03-02,Vancouver,British Columbia,-0.5
,2010-03-02,Montreal,Quebec,4.5
,2010-03-02,Calgary,Alberta,5.3
,2010-03-02,Edmonton,Alberta,11.8
,2010-03-02,Ottawa,Ontario,-1.7
,2010-03-02,Winnipeg,Manitoba,-4.7
,2010-03-02,Hamilton,Ontario,5.1
,2010-03-02,Kitchener,Ontario,2.1
,2010-03-02,Waterloo,Ontario,0.8
,2010-03-03,Toronto,Ontario,10.4
,2010-03-03,Vancouver,British Columbia,8.7
,2010-03-03,Montreal,Quebec,-3.3
,2010-03-03,Calgary,Alberta,6
,2010-03-03,Edmonton,Alberta,11
,2010-03-03,Ottawa,Ontario,13.2
,2010-03-03,Winnipeg,Manitoba,-5
,2010-03-03,Hamilton,Ontario,11.2
,2010-03-03,Kitchener,Ontario,-4.1
,2010-03-03,Waterloo,Ontario,8.6
,2010-03-04,Toronto,Ontario,7
,2010-03-04,Vancouver,British Columbia,14
,2010-03-04,Montreal,Quebec,7.6
,2010-03-04,Calgary,Alberta,-3.6
,2010-03-04,Edmonton,Alberta,8.4
,2010-03-04,Ottawa,Ontario,0.1
,2010-03-04,Winnipeg,Manitoba,11.6
,2010-03-04,Hamilton,Ontario,-4.4
,2010-03-04,Kitchener,Ontario,1.5
,2010-03-04,Waterloo,Ontario,8.5
,2010-03-05,Toronto,Ontario,-1.9
,2010-03-05,Vancouver,British Columbia,7.9
,2010-03-05,Montreal,Quebec,8.9
,2010-03-05,Calgary,Alberta,9.7
,2010-03-05,Edmonton,Alberta,12.5
,2010-03-05,Ottawa,Ontario,3.3
,2010-03-05,Winnipeg,Manitoba,-2.2
,2010-03-05,Hamilton,Ontario,0.2
,2010-03-05,Kitchener,Ontario,2.8
,2010-03-05,Waterloo,Ontario,-3.9
,2010-03-06,Toronto,Ontario,9.2
,2010-03-06,Vancouver,British Columbia,-3.7
,2010-03-06,Montreal,Quebec,-3.8
,2010-03-06,Calgary,Alberta,13.6
,2010-03-06,Edmonton,Alberta,11.1
,2010-03-06,Ottawa,Ontario,0.1
,2010-03-06,Winnipeg,Manitoba,1.8
,2010-03-06,Hamilton,Ontario,11.5
,2010-03-06,Kitchener,Ontario,7.4
,2010-03-06,Waterloo,Ontario,0.3
,2010-03-07,Toronto,Ontario,4
,2010-03-07,Vancouver,British Columbia,12.1
,2010-03-07,Montreal,Quebec,-5
,2010-03-07,Calgary,Alberta,14.8
,2010-03-07,Edmonton,Alberta,6.3
,2010-03-07,Ottawa,Ontario,-1.4
,2010-03-07,Winnipeg,Manitoba,11
,2010-03-07,Hamilton,Ontario,-3.5
,2010-03-07,Kitchener,Ontario,3.2
,2010-03-07,Waterloo,Ontario,6.5
,2010-03-08,Toronto,Ontario,-0.1
,2010-03-08,Vancouver,British Columbia,12.7
,2010-03-08,Montreal,Quebec,8.9
,2010-03-08,Calgary,Alberta,-1.8
,2010-03-08,Edmonton,Alberta,-1.9
,2010-03-08,Ottawa,Ontario,-3.8
,2010-03-08,Winnipeg,Manitoba,6.4
,2010-03-08,Hamilton,Ontario,-1.3
,2010-03-08,Kitchener,Ontario,5.9
,2010-03-08,Waterloo,Ontario,11.4
,2010-03-09,Toronto,Ontario,12.6
,2010-03-09,Vancouver,British Columbia,-2.7
,2010-03-09,Montreal,Quebec,1.6
,2010-03-09,Calgary,Alberta,3.3
,2010-03-09,Edmonton,Alberta,2.7
,2010-03-09,Ottawa,Ontario,3.4
,2010-03-09,Winnipeg,Manitoba,4.2
,2010-03-09,Hamilton,Ontario,10.1
,2010-03-09,Kitchener,Ontario,1.1
,2010-03-09,Waterloo,Ontario,1.9
,2010-03-10,Toronto,Ontario,2.8
,2010-03-10,Vancouver,British Columbia,-2
,2010-03-10,Montreal,Quebec,7.6
,2010-03-10,Calgary,Alberta,3
,2010-03-10,Edmonton,Alberta,13.3
,2010-03-10,Ottawa,Ontario,11.4
,2010-03-10,Winnipeg,Manitoba,-0.4
,2010-03-10,Hamilton,Ontario,-0.2
,2010-03-10,Kitchener,Ontario,10.6
,2010-03-10,Waterloo,Ontario,6.2
,2010-03-11,Toronto,Ontario,-4.8
,2010-03-11,Vancouver,British Columbia,7.6
,2010-03-11,Montreal,Quebec,2.9
,2010-03-11,Calgary,Alberta,10.7
,2010-03-11,Edmonton,Alberta,9.9
,2010-03-11,Ottawa,Ontario,13.4
,2010-03-11,Winnipeg,Manitoba,9
,2010-03-11,Hamilton,Ontario,13.3
,2010-03-11,Kitchener,Ontario,0.7
,2010-03-11,Waterloo,Ontario,1.8
,2010-03-12,Toronto,Ontario,-3.8
,2010-03-12,Vancouver,British Columbia,12.3
,2010-03-12,Montreal,Quebec,-1.9
,2010-03-12,Calgary,Alberta,6
,2010-03-12,Edmonton,Alberta,5.2
,2010-03-12,Ottawa,Ontario,11.3
,2010-03-12,Winnipeg,Manitoba,2.8
,2010-03-12,Hamilton,Ontario,-2.1
,2010-03-12,Kitchener,Ontario,2.7
,2010-03-12,Waterloo,Ontario,-4
,2010-03-13,Toronto,Ontario,1
,2010-03-13,Vancouver,British Columbia,7.6
,2010-03-13,Montreal,Quebec,-3.9
,2010-03-13,Calgary,Alberta,14.8
,2010-03-13,Edmonton,Alberta,5.7
,2010-03-13,Ottawa,Ontario,1
,2010-03-13,Winnipeg,Manitoba,11.7
,2010-03-13,Hamilton,Ontario,-2.3
,2010-03-13,Kitchener,Ontario,1.4
,2010-03-13,Waterloo,Ontario,13.7
,2010-03-14,Toronto,Ontario,-0.2
,2010-03-14,Vancouver,British Columbia,9.7
,2010-03-14,Montreal,Quebec,-3.4
,2010-03-14,Calgary,Alberta,5.6
,2010-03-14,Edmonton,Alberta,8.2
,2010-03-14,Ottawa,Ontario,-0.8
,2010-03-14,Winnipeg,Manitoba,1.6
,2010-03-14,Hamilton,Ontario,6
,2010-03-14,Kitchener,Ontario,6.8
,2010-03-14,Waterloo,Ontario,-1.9
,2010-03-15,Toronto,Ontario,3.2
,2010-03-15,Vancouver,British Columbia,15
,2010-03-15,Montreal,Quebec,1.4
,2010-03-15,Calgary,Alberta,10.7
,2010-03-15,Edmonton,Alberta,-1
,2010-03-15,Ottawa,Ontario,4.2
,2010-03-15,Winnipeg,Manitoba,5.4
,2010-03-15,Hamilton,Ontario,6.9
,2010-03-15,Kitchener,Ontario,9.4
,2010-03-15,Waterloo,Ontario,10.9
,2010-03-16,Toronto,Ontario,9
,2010-03-16,Vancouver,British Columbia,11.1
,2010-03-16,Montreal,Quebec,12.7
,2010-03-16,Calgary,Alberta,1.5
,2010-03-16,Edmonton,Alberta,11.5
,2010-03-16,Ottawa,Ontario,5.4
,2010-03-16,Winnipeg,Manitoba,0.2
,2010-03-16,Hamilton,Ontario,-1.5
,2010-03-16,Kitchener,Ontario,10.3
,2010-03-16,Waterloo,Ontario,7.7
,2010-03-17,Toronto,Ontario,-3.6
,2010-03-17,Vancouver,British Columbia,6.7
,2010-03-17,Montreal,Quebec,-4.1
,2010-03-17,Calgary,Alberta,2.8
,2010-03-17,Edmonton,Alberta,6.4
,2010-03-17,Ottawa,Ontario,8
,2010-03-17,Winnipeg,Manitoba,-1.8
,2010-03-17,Hamilton,Ontario,-4.1
,2010-03-17,Kitchener,Ontario,6.5
,2010-03-17,Waterloo,Ontario,11.4
,2010-03-18,Toronto,Ontario,10.9
,2010-03-18,Vancouver,British Columbia,2.2
,2010-03-18,Montreal,Quebec,6.5
,2010-03-18,Calgary,Alberta,9.4
,2010-03-18,Edmonton,Alberta,12.5
,2010-03-18,Ottawa,Ontario,4.8
,2010-03-18,Winnipeg,Manitoba,12.5
,2010-03-18,Hamilton,Ontario,1.4
,2010-03-18,Kitchener,Ontario,-0.6
,2010-03-18,Waterloo,Ontario,0.9
,2010-03-19,Toronto,Ontario,9.6
,2010-03-19,Vancouver,British Columbia,12.7
,2010-03-19,Montreal,Quebec,4.4
,2010-03-19,Calgary,Alberta,8.9
,2010-03-19,Edmonton,Alberta,-2.2
,2010-03-19,Ottawa,Ontario,5.1
,2010-03-19,Winnipeg,Manitoba,3.7
,2010-03-19,Hamilton,Ontario,3.6
,2010-03-19,Kitchener,Ontario,-1.2
,2010-03-19,Waterloo,Ontario,7.5
,2010-03-20,Toronto,Ontario,8.4
,2010-03-20,Vancouver,British Columbia,7.7
,2010-03-20,Montreal,Quebec,9.9
,2010-03-20,Calgary,Alberta,4.2
,2010-03-20,Edmonton,Alberta,12.1
,2010-03-20,Ottawa,Ontario,6.4
,2010-03-20,Winnipeg,Manitoba,12.6
,2010-03-20,Hamilton,Ontario,3.2
,2010-03-20,Kitchener,Ontario,9
,2010-03-20,Waterloo,Ontario,-1.1
,2010-03-21,Toronto,Ontario,-3.3
,2010-03-21,Vancouver,British Columbia,13.6
,2010-03-21,Montreal,Quebec,2.4
,2010-03-21,Calgary,Alberta,-4.1
,2010-03-21,Edmonton,Alberta,7.4
,2010-03-21,Ottawa,Ontario,13.7
,2010-03-21,Winnipeg,Manitoba,10.4
,2010-03-21,Hamilton,Ontario,14.7
,2010-03-21,Kitchener,Ontario,13.7
,2010-03-21,Waterloo,Ontario,4.1
,2010-03-22,Toronto,Ontario,-0.3
,2010-03-22,Vancouver,British Columbia,-3.7
,2010-03-22,Montreal,Quebec,0.4
,2010-03-22,Calgary,Alberta,7.6
,2010-03-22,Edmonton,Alberta,13.2
,2010-03-22,Ottawa,Ontario,-5
,2010-03-22,Winnipeg,Manitoba,11.3
,2010-03-22,Hamilton,Ontario,10.3
,2010-03-22,Kitchener,Ontario,8.8
,2010-03-22,Waterloo,Ontario,-2.4
,2010-03-23,Toronto,Ontario,-3.9
,2010-03-23,Vancouver,British Columbia,9.7
,2010-03-23,Montreal,Quebec,7.8
,2010-03-23,Calgary,Alberta,2.4
,2010-03-23,Edmonton,Alberta,1.9
,2010-03-23,Ottawa,Ontario,-4.3
,2010-03-23,Winnipeg,Manitoba,14.9
,2010-03-23,Hamilton,Ontario,11.7
,2010-03-23,Kitchener,Ontario,14.5
,2010-03-23,Waterloo,Ontario,11.4
,2010-03-24,Toronto,Ontario,4.2
,2010-03-24,Vancouver,British Columbia,11.9
,2010-03-24,Montreal,Quebec,-1
,2010-03-24,Calgary,Alberta,8.4
,2010-03-24,Edmonton,Alberta,-0.3
,2010-03-24,Ottawa,Ontario,2.8
,2010-03-24,Winnipeg,Manitoba,12.4
,2010-03-24,Hamilton,Ontario,3.5
,2010-03-24,Kitchener,Ontario,12.9
,2010-03-24,Waterloo,Ontario,7
,2010-03-25,Toronto,Ontario,0.9
,2010-03-25,Vancouver,British Columbia,0.2
,2010-03-25,Montreal,Quebec,-4.9
,2010-03-25,Calgary,Alberta,6.4
,2010-03-25,Edmonton,Alberta,11.8
,2010-03-25,Ottawa,Ontario,-0.5
,2010-03-25,Winnipeg,Manitoba,4.6
,2010-03-25,Hamilton,Ontario,14.7
,2010-03-25,Kitchener,Ontario,2.9
,2010-03-25,Waterloo,Ontario,13.8
,2010-03-26,Toronto,Ontario,11.5
,2010-03-26,Vancouver,British Columbia,4.9
,2010-03-26,Montreal,Quebec,7.7
,2010-03-26,Calgary,Alberta,-3.7
,2010-03-26,Edmonton,Alberta,5.3
,2010-03-26,Ottawa,Ontario,10.2
,2010-03-26,Winnipeg,Manitoba,-0.4
,2010-03-26,Hamilton,Ontario,-4
,2010-03-26,Kitchener,Ontario,-4.4
,2010-03-26,Waterloo,Ontario,-1.8
,2010-03-27,Toronto,Ontario,-0.2
,2010-03-27,Vancouver,British Columbia,11.1
,2010-03-27,Montreal,Quebec,4.2
,2010-03-27,Calgary,Alberta,5.7
,2010-03-27,Edmonton,Alberta,1.3
,2010-03-27,Ottawa,Ontario,1
,2010-03-27,Winnipeg,Manitoba,6.1
,2010-03-27,Hamilton,Ontario,9.9
,2010-03-27,Kitchener,Ontario,-1.4
,2010-03-27,Waterloo,Ontario,3.7
,2010-03-28,Toronto,Ontario,7.9
,2010-03-28,Vancouver,British Columbia,14.2
,2010-03-28,Montreal,Quebec,0.4
,2010-03-28,Calgary,Alberta,2.9
,2010-03-28,Edmonton,Alberta,6.4
,2010-03-28,Ottawa,Ontario,-2.2
,2010-03-28,Winnipeg,Manitoba,7.2
,2010-03-28,Hamilton,Ontario,14.5
,2010-03-28,Kitchener,Ontario,0.5
,2010-03-28,Waterloo,Ontario,4.6
,2010-03-29,Toronto,Ontario,-2.6
,2010-03-29,Vancouver,British Columbia,5.4
,2010-03-29,Montreal,Quebec,14.4
,2010-03-29,Calgary,Alberta,5.8
,2010-03-29,Edmonton,Alberta,-0.7
,2010-03-29,Ottawa,Ontario,1.2
,2010-03-29,Winnipeg,Manitoba,7.5
,2010-03-29,Hamilton,Ontario,12.1
,2010-03-29,Kitchener,Ontario,4.1
,2010-03-29,Waterloo,Ontario,4.8
,2010-03-30,Toronto,Ontario,11.2
,2010-03-30,Vancouver,British Columbia,-2.9
,2010-03-30,Montreal,Quebec,14
,2010-03-30,Calgary,Alberta,4.3
,2010-03-30,Edmonton,Alberta,1.6
,2010-03-30,Ottawa,Ontario,10.6
,2010-03-30,Winnipeg,Manitoba,0.1
,2010-03-30,Hamilton,Ontario,-2.1
,2010-03-30,Kitchener,Ontario,0.2
,2010-03-30,Waterloo,Ontario,8.5
,2010-03-31,Toronto,Ontario,-3
,2010-03-31,Vancouver,British Columbia,4
,2010-03-31,Montreal,Quebec,-0.3
,2010-03-31,Calgary,Alberta,5.9
,2010-03-31,Edmonton,Alberta,-2.2
,2010-03-31,Ottawa,Ontario,10.5
,2010-03-31,Winnipeg,Manitoba,13.5
,2010-03-31,Hamilton,Ontario,1.4
,2010-03-31,Kitchener,Ontario,2.1
,2010-03-31,Waterloo,Ontario,7
,2010-04-01,Toronto,Ontario,9.8
,2010-04-01,Vancouver,British Columbia,-3.8
,2010-04-01,Montreal,Quebec,8.5
,2010-04-01,Calgary,Alberta,11.3
,2010-04-01,Edmonton,Alberta,10.9
,2010-04-01,Ottawa,Ontario,3.8
,2010-04-01,Winnipeg,Manitoba,11.5
,2010-04-01,Hamilton,Ontario,5.9
,2010-04-01,Kitchener,Ontario,-1.3
,2010-04-01,Waterloo,Ontario,0.7
,2010-04-02,Toronto,Ontario,6.9
,2010-04-02,Vancouver,British Columbia,6
,2010-04-02,Montreal,Quebec,11
,2010-04-02,Calgary,Alberta,9.3
,2010-04-02,Edmonton,Alberta,-0.7
,2010-04-02,Ottawa,Ontario,2.9
,2010-04-02,Winnipeg,Manitoba,10.6
,2010-04-02,Hamilton,Ontario,4.2
,2010-04-02,Kitchener,Ontario,-0.5
,2010-04-02,Waterloo,Ontario,13.7
,2010-04-03,Toronto,Ontario,4
,2010-04-03,Vancouver,British Columbia,1.2
,2010-04-03,Montreal,Quebec,5.2
,2010-04-03,Calgary,Alberta,1
,2010-04-03,Edmonton,Alberta,0.4
,2010-04-03,Ottawa,Ontario,8.2
,2010-04-03,Winnipeg,Manitoba,10.9
,2010-04-03,Hamilton,Ontario,3.2
,2010-04-03,Kitchener,Ontario,-1.8
,2010-04-03,Waterloo,Ontario,4.5
,2010-04-04,Toronto,Ontario,3
,2010-04-04,Vancouver,British Columbia,3.7
,2010-04-04,Montreal,Quebec,-0.2
,2010-04-04,Calgary,Alberta,10.4
,2010-04-04,Edmonton,Alberta,-1
,2010-04-04,Ottawa,Ontario,-4.2
,2010-04-04,Winnipeg,Manitoba,9
,2010-04-04,Hamilton,Ontario,9.9
,2010-04-04,Kitchener,Ontario,-0.2
,2010-04-04,Waterloo,Ontario,-1.5
,2010-04-05,Toronto,Ontario,6.6
,2010-04-05,Vancouver,British Columbia,13.4
,2010-04-05,Montreal,Quebec,0.1
,2010-04-05,Calgary,Alberta,5.8
,2010-04-05,Edmonton,Alberta,0.3
,2010-04-05,Ottawa,Ontario,9.8
,2010-04-05,Winnipeg,Manitoba,4.3
,2010-04-05,Hamilton,Ontario,2.6
,2010-04-05,Kitchener,Ontario,8.1
,2010-04-05,Waterloo,Ontario,5.6
,2010-04-06,Toronto,Ontario,-1
,2010-04-06,Vancouver,British Columbia,3.3
,2010-04-06,Montreal,Quebec,14.1
,2010-04-06,Calgary,Alberta,11
,2010-04-06,Edmonton,Alberta,5.2
,2010-04-06,Ottawa,Ontario,8.2
,2010-04-06,Winnipeg,Manitoba,-2.2
,2010-04-06,Hamilton,Ontario,3.3
,2010-04-06,Kitchener,Ontario,12.9
,2010-04-06,Waterloo,Ontario,-1.2
,2010-04-07,Toronto,Ontario,14.6
,2010-04-07,Vancouver,British Columbia,12
,2010-04-07,Montreal,Quebec,8.7
,2010-04-07,Calgary,Alberta,2.5
,2010-04-07,Edmonton,Alberta,-3.2
,2010-04-07,Ottawa,Ontario,0.9
,2010-04-07,Winnipeg,Manitoba,9.8
,2010-04-07,Hamilton,Ontario,3.4
,2010-04-07,Kitchener,Ontario,11.1
,2010-04-07,Waterloo,Ontario,-0.7
,2010-04-08,Toronto,Ontario,11.5
,2010-04-08,Vancouver,British Columbia,12.2
,2010-04-08,Montreal,Quebec,9.4
,2010-04-08,Calgary,Alberta,-0.9
,2010-04-08,Edmonton,Alberta,-0.5
,2010-04-08,Ottawa,Ontario,-3.7
,2010-04-08,Winnipeg,Manitoba,-4
,2010-04-08,Hamilton,Ontario,9.8
,2010-04-08,Kitchener,Ontario,4.8
,2010-04-08,Waterloo,Ontario,10.2
,2010-04-09,Toronto,Ontario,0.7
,2010-04-09,Vancouver,British Columbia,1.9
,2010-04-09,Montreal,Quebec,12.9
,2010-04-09,Calgary,Alberta,14.9
,2010-04-09,Edmonton,Alberta,-3
,2010-04-09,Ottawa,Ontario,10.6
,2010-04-09,Winnipeg,Manitoba,6.1
,2010-04-09,Hamilton,Ontario,-4.9
,2010-04-09,Kitchener,Ontario,7.3
,2010-04-09,Waterloo,Ontario,0.6
,2010-04-10,Toronto,Ontario,2
,2010-04-10,Vancouver,British Columbia,14.4
,2010-04-10,Montreal,Quebec,9.9
,2010-04-10,Calgary,Alberta,-3.9
,2010-04-10,Edmonton,Alberta,8.6
,2010-04-10,Ottawa,Ontario,-4.7
,2010-04-10,Winnipeg,Manitoba,12.7
,2010-04-10,Hamilton,Ontario,6.9
,2010-04-10,Kitchener,Ontario,7.6
,2010-04-10,Waterloo,Ontario,-4.7
,2010-04-11,Toronto,Ontario,-3.3
,2010-04-11,Vancouver,British Columbia,5.5
,2010-04-11,Montreal,Quebec,2.6
,2010-04-11,Calgary,Alberta,11.4
,2010-04-11,Edmonton,Alberta,0.7
,2010-04-11,Ottawa,Ontario,3
,2010-04-11,Winnipeg,Manitoba,-2.6
,2010-04-11,Hamilton,Ontario,5.1
,2010-04-11,Kitchener,Ontario,14.1
,2010-04-11,Waterloo,Ontario,0.3
,2010-04-12,Toronto,Ontario,10.8
,2010-04-12,Vancouver,British Columbia,-1.7
,2010-04-12,Montreal,Quebec,12.7
,2010-04-12,Calgary,Alberta,5.3
,2010-04-12,Edmonton,Alberta,-2.5
,2010-04-12,Ottawa,Ontario,10.7
,2010-04-12,Winnipeg,Manitoba,12.8
,2010-04-12,Hamilton,Ontario,-2.1
,2010-04-12,Kitchener,Ontario,-2.7
,2010-04-12,Waterloo,Ontario,0
,2010-04-13,Toronto,Ontario,5.3
,2010-04-13,Vancouver,British Columbia,14
,2010-04-13,Montreal,Quebec,12.2
,2010-04-13,Calgary,Alberta,1.5
,2010-04-13,Edmonton,Alberta,-4.3
,2010-04-13,Ottawa,Ontario,6.9
,2010-04-13,Winnipeg,Manitoba,6.5
,2010-04-13,Hamilton,Ontario,-0.2
,2010-04-13,Kitchener,Ontario,7.1
,2010-04-13,Waterloo,Ontario,14.6
,2010-04-14,Toronto,Ontario,-2.1
,2010-04-14,Vancouver,British Columbia,1.3
,2010-04-14,Montreal,Quebec,12
,2010-04-14,Calgary,Alberta,-1.8
,2010-04-14,Edmonton,Alberta,-2.4
,2010-04-14,Ottawa,Ontario,-1.6
,2010-04-14,Winnipeg,Manitoba,10.4
,2010-04-14,Hamilton,Ontario,-2.5
,2010-04-14,Kitchener,Ontario,-3.2
,2010-04-14,Waterloo,Ontario,7.5
,2010-04-15,Toronto,Ontario,10.3
,2010-04-15,Vancouver,British Columbia,10.1
,2010-04-15,Montreal,Quebec,3.7
,2010-04-15,Calgary,Alberta,13.3
,2010-04-15,Edmonton,Alberta,-2
,2010-04-15,Ottawa,Ontario,3.8
,2010-04-15,Winnipeg,Manitoba,2.4
,2010-04-15,Hamilton,Ontario,5.9
,2010-04-15,Kitchener,Ontario,-1.1
,2010-04-15,Waterloo,Ontario,-2.1
,2010-04-16,Toronto,Ontario,14.7
,2010-04-16,Vancouver,British Columbia,1
,2010-04-16,Montreal,Quebec,5
,2010-04-16,Calgary,Alberta,13.3
,2010-04-16,Edmonton,Alberta,1.1
,2010-04-16,Ottawa,Ontario,2.3
,2010-04-16,Winnipeg,Manitoba,6.3
,2010-04-16,Hamilton,Ontario,-3.6
,2010-04-16,Kitchener,Ontario,-4.5
,2010-04-16,Waterloo,Ontario,7.7
,2010-04-17,Toronto,Ontario,2.4
,2010-04-17,Vancouver,British Columbia,-3.4
,2010-04-17,Montreal,Quebec,0.7
,2010-04-17,Calgary,Alberta,8.9
,2010-04-17,Edmonton,Alberta,10.2
,2010-04-17,Ottawa,Ontario,5.1
,2010-04-17,Winnipeg,Manitoba,-0.6
,2010-04-17,Hamilton,Ontario,11.8
,2010-04-17,Kitchener,Ontario,-0.8
,2010-04-17,Waterloo,Ontario,10.1
,2010-04-18,Toronto,Ontario,-1.9
,2010-04-18,Vancouver,British Columbia,13.7
,2010-04-18,Montreal,Quebec,10.5
,2010-04-18,Calgary,Alberta,5
,2010-04-18,Edmonton,Alberta,3.7
,2010-04-18,Ottawa,Ontario,6.5
,2010-04-18,Winnipeg,Manitoba,8.2
,2010-04-18,Hamilton,Ontario,6.2
,2010-04-18,Kitchener,Ontario,8.9
,2010-04-18,Waterloo,Ontario,-3.2
,2010-04-19,Toronto,Ontario,3.3
,2010-04-19,Vancouver,British Columbia,10.1
,2010-04-19,Montreal,Quebec,3.8
,2010-04-19,Calgary,Alberta,14.4
,2010-04-19,Edmonton,Alberta,5.7
,2010-04-19,Ottawa,Ontario,1.2
,2010-04-19,Winnipeg,Manitoba,12.8
,2010-04-19,Hamilton,Ontario,3.4
,2010-04-19,Kitchener,Ontario,5.9
,2010-04-19,Waterloo,Ontario,7.8
,2010-04-20,Toronto,Ontario,12.1
,2010-04-20,Vancouver,British Columbia,-0.8
,2010-04-20,Montreal,Quebec,12.5
,2010-04-20,Calgary,Alberta,6.5
,2010-04-20,Edmonton,Alberta,2.3
,2010-04-20,Ottawa,Ontario,1.7
,2010-04-20,Winnipeg,Manitoba,14.6
,2010-04-20,Hamilton,Ontario,13.9
,2010-04-20,Kitchener,Ontario,5.9
,2010-04-20,Waterloo,Ontario,1.9
,2010-04-21,Toronto,Ontario,14.5
,2010-04-21,Vancouver,British Columbia,-4.7
,2010-04-21,Montreal,Quebec,-4
,2010-04-21,Calgary,Alberta,4.7
,2010-04-21,Edmonton,Alberta,6.7
,2010-04-21,Ottawa,Ontario,-4.9
,2010-04-21,Winnipeg,Manitoba,-1.3
,2010-04-21,Hamilton,Ontario,-3.3
,2010-04-21,Kitchener,Ontario,0
,2010-04-21,Waterloo,Ontario,-1.3
,2010-04-22,Toronto,Ontario,-2.5
,2010-04-22,Vancouver,British Columbia,-2.4
,2010-04-22,Montreal,Quebec,2.4
,2010-04-22,Calgary,Alberta,-2.4
,2010-04-22,Edmonton,Alberta,10.5
,2010-04-22,Ottawa,Ontario,3.1
,2010-04-22,Winnipeg,Manitoba,-2.7
,2010-04-22,Hamilton,Ontario,8
,2010-04-22,Kitchener,Ontario,10.8
,2010-04-22,Waterloo,Ontario,2.2
,2010-04-23,Toronto,Ontario,-4.9
,2010-04-23,Vancouver,British Columbia,8
,2010-04-23,Montreal,Quebec,10.1
,2010-04-23,Calgary,Alberta,12.8
,2010-04-23,Edmonton,Alberta,9.3
,2010-04-23,Ottawa,Ontario,6.9
,2010-04-23,Winnipeg,Manitoba,1.9
,2010-04-23,Hamilton,Ontario,-0.1
,2010-04-23,Kitchener,Ontario,-3.7
,2010-04-23,Waterloo,Ontario,11.4
,2010-04-24,Toronto,Ontario,6.2
,2010-04-24,Vancouver,British Columbia,0.8
,2010-04-24,Montreal,Quebec,-2.5
,2010-04-24,Calgary,Alberta,0.8
,2010-04-24,Edmonton,Alberta,10.2
,2010-04-24,Ottawa,Ontario,-0.7
,2010-04-24,Winnipeg,Manitoba,-4
,2010-04-24,Hamilton,Ontario,2.6
,2010-04-24,Kitchener,Ontario,1.7
,2010-04-24,Waterloo,Ontario,8.9
,2010-04-25,Toronto,Ontario,6.1
,2010-04-25,Vancouver,British Columbia,4.5
,2010-04-25,Montreal,Quebec,14.5
,2010-04-25,Calgary,Alberta,11.9
,2010-04-25,Edmonton,Alberta,-2.4
,2010-04-25,Ottawa,Ontario,0
,2010-04-25,Winnipeg,Manitoba,3.4
,2010-04-25,Hamilton,Ontario,-3.6
,2010-04-25,Kitchener,Ontario,10.2
,2010-04-25,Waterloo,Ontario,10.4
,2010-04-26,Toronto,Ontario,0.8
,2010-04-26,Vancouver,British Columbia,13.1
,2010-04-26,Montreal,Quebec,6
,2010-04-26,Calgary,Alberta,-0.5
,2010-04-26,Edmonton,Alberta,7.4
,2010-04-26,Ottawa,Ontario,8.5
,2010-04-26,Winnipeg,Manitoba,9.4
,2010-04-26,Hamilton,Ontario,14.4
,2010-04-26,Kitchener,Ontario,13.3
,2010-04-26,Waterloo,Ontario,3.3
,2010-04-27,Toronto,Ontario,3.6
,2010-04-27,Vancouver,British Columbia,-4.5
,2010-04-27,Montreal,Quebec,3.3
,2010-04-27,Calgary,Alberta,-1.5
,2010-04-27,Edmonton,Alberta,-2.6
,2010-04-27,Ottawa,Ontario,11.3
,2010-04-27,Winnipeg,Manitoba,-4.6
,2010-04-27,Hamilton,Ontario,-2.4
,2010-04-27,Kitchener,Ontario,8.3
,2010-04-27,Waterloo,Ontario,6.3
,2010-04-28,Toronto,Ontario,3.6
,2010-04-28,Vancouver,British Columbia,11.2
,2010-04-28,Montreal,Quebec,-0.2
,2010-04-28,Calgary,Alberta,-0.9
,2010-04-28,Edmonton,Alberta,5.3
,2010-04-28,Ottawa,Ontario,-2.9
,2010-04-28,Winnipeg,Manitoba,8.8
,2010-04-28,Hamilton,Ontario,13.7
,2010-04-28,Kitchener,Ontario,11.2
,2010-04-28,Waterloo,Ontario,12.6
,2010-04-29,Toronto,Ontario,-3.5
,2010-04-29,Vancouver,British Columbia,3.5
,2010-04-29,Montreal,Quebec,13.1
,2010-04-29,Calgary,Alberta,11.8
,2010-04-29,Edmonton,Alberta,6.9
,2010-04-29,Ottawa,Ontario,8.1
,2010-04-29,Winnipeg,Manitoba,0.3
,2010-04-29,Hamilton,Ontario,0.3
,2010-04-29,Kitchener,Ontario,-3.7
,2010-04-29,Waterloo,Ontario,13
,2010-04-30,Toronto,Ontario,0.8
,2010-04-30,Vancouver,British Columbia,14.9
